idx,sample_id,image_path,fake_cls,gt_answers,label,ateeq_score_ft
644,train_000644,/real/usa_today_test_500/usa_today_test_144.png,original,True,0,0.24088636
645,train_000645,/real/usa_today_test_500/usa_today_test_145.png,original,True,0,0.8445371
646,train_000646,/real/usa_today_test_500/usa_today_test_146.png,original,True,0,0.5522988
647,train_000647,/real/usa_today_test_500/usa_today_test_147.png,original,True,0,0.23844407
648,train_000648,/real/usa_today_test_500/usa_today_test_148.png,original,True,0,0.6171998
649,train_000649,/real/usa_today_test_500/usa_today_test_149.png,original,True,0,0.7693393
650,train_000650,/real/usa_today_test_500/usa_today_test_150.png,original,True,0,0.9997855
651,train_000651,/real/usa_today_test_500/usa_today_test_151.png,original,True,0,0.2248428
652,train_000652,/real/usa_today_test_500/usa_today_test_152.png,original,True,0,0.5703887
653,train_000653,/real/usa_today_test_500/usa_today_test_153.png,original,True,0,0.6087023
654,train_000654,/real/usa_today_test_500/usa_today_test_154.png,original,True,0,0.2575511
655,train_000655,/real/usa_today_test_500/usa_today_test_155.png,original,True,0,0.1779077
656,train_000656,/real/usa_today_test_500/usa_today_test_156.png,original,True,0,0.26364353
657,train_000657,/real/usa_today_test_500/usa_today_test_157.png,original,True,0,0.7542526
658,train_000658,/real/usa_today_test_500/usa_today_test_158.png,original,True,0,0.4073166
659,train_000659,/real/usa_today_test_500/usa_today_test_159.png,original,True,0,0.10868369
660,train_000660,/real/usa_today_test_500/usa_today_test_160.png,original,True,0,0.9805863
661,train_000661,/real/usa_today_test_500/usa_today_test_161.png,original,True,0,0.3580288
662,train_000662,/real/usa_today_test_500/usa_today_test_162.png,original,True,0,0.59766346
663,train_000663,/real/usa_today_test_500/usa_today_test_163.png,original,True,0,0.15312387
664,train_000664,/real/usa_today_test_500/usa_today_test_164.png,original,True,0,0.46277875
665,train_000665,/real/usa_today_test_500/usa_today_test_165.png,original,True,0,0.41424674
666,train_000666,/real/usa_today_test_500/usa_today_test_166.png,original,True,0,0.25947458
667,train_000667,/real/usa_today_test_500/usa_today_test_167.png,original,True,0,0.5886742
668,train_000668,/real/usa_today_test_500/usa_today_test_168.png,original,True,0,0.45878047
669,train_000669,/real/usa_today_test_500/usa_today_test_169.png,original,True,0,0.15570222
670,train_000670,/real/usa_today_test_500/usa_today_test_170.png,original,True,0,0.8525193
671,train_000671,/real/usa_today_test_500/usa_today_test_171.png,original,True,0,0.7352044
672,train_000672,/real/usa_today_test_500/usa_today_test_172.png,original,True,0,0.27519387
673,train_000673,/real/usa_today_test_500/usa_today_test_173.png,original,True,0,0.83080286
674,train_000674,/real/usa_today_test_500/usa_today_test_174.png,original,True,0,0.5279664
675,train_000675,/real/usa_today_test_500/usa_today_test_175.png,original,True,0,0.79009134
676,train_000676,/real/usa_today_test_500/usa_today_test_176.png,original,True,0,0.12649032
677,train_000677,/real/usa_today_test_500/usa_today_test_177.png,original,True,0,0.20034394
678,train_000678,/real/usa_today_test_500/usa_today_test_178.png,original,True,0,0.21590436
679,train_000679,/real/usa_today_test_500/usa_today_test_179.png,original,True,0,0.2618698
680,train_000680,/real/usa_today_test_500/usa_today_test_180.png,original,True,0,0.12767024
681,train_000681,/real/usa_today_test_500/usa_today_test_181.png,original,True,0,0.37449092
682,train_000682,/real/usa_today_test_500/usa_today_test_182.png,original,True,0,0.5417905
683,train_000683,/real/usa_today_test_500/usa_today_test_183.png,original,True,0,0.47876033
684,train_000684,/real/usa_today_test_500/usa_today_test_184.png,original,True,0,0.4205548
685,train_000685,/real/usa_today_test_500/usa_today_test_185.png,original,True,0,0.26140434
686,train_000686,/real/usa_today_test_500/usa_today_test_186.png,original,True,0,0.51577216
687,train_000687,/real/usa_today_test_500/usa_today_test_187.png,original,True,0,0.26009473
688,train_000688,/real/usa_today_test_500/usa_today_test_188.png,original,True,0,0.118167184
689,train_000689,/real/usa_today_test_500/usa_today_test_189.png,original,True,0,0.2012509
690,train_000690,/real/usa_today_test_500/usa_today_test_190.png,original,True,0,0.079616055
691,train_000691,/real/usa_today_test_500/usa_today_test_191.png,original,True,0,0.24234395
692,train_000692,/real/usa_today_test_500/usa_today_test_192.png,original,True,0,0.30294776
693,train_000693,/real/usa_today_test_500/usa_today_test_193.png,original,True,0,0.62935686
694,train_000694,/real/usa_today_test_500/usa_today_test_194.png,original,True,0,0.028168153
695,train_000695,/real/usa_today_test_500/usa_today_test_195.png,original,True,0,0.38365698
696,train_000696,/real/usa_today_test_500/usa_today_test_196.png,original,True,0,0.8661555
697,train_000697,/real/usa_today_test_500/usa_today_test_197.png,original,True,0,0.19647792
698,train_000698,/real/usa_today_test_500/usa_today_test_198.png,original,True,0,0.21703665
699,train_000699,/real/usa_today_test_500/usa_today_test_199.png,original,True,0,0.4331901
700,train_000700,/real/usa_today_test_500/usa_today_test_200.png,original,True,0,0.43137366
701,train_000701,/real/usa_today_test_500/usa_today_test_201.png,original,True,0,0.6130871
702,train_000702,/real/usa_today_test_500/usa_today_test_202.png,original,True,0,0.3832295
703,train_000703,/real/usa_today_test_500/usa_today_test_203.png,original,True,0,0.49800393
704,train_000704,/real/usa_today_test_500/usa_today_test_204.png,original,True,0,0.29787737
705,train_000705,/real/usa_today_test_500/usa_today_test_205.png,original,True,0,0.46821633
706,train_000706,/real/usa_today_test_500/usa_today_test_206.png,original,True,0,0.2124573
707,train_000707,/real/usa_today_test_500/usa_today_test_207.png,original,True,0,0.38487896
708,train_000708,/real/usa_today_test_500/usa_today_test_208.png,original,True,0,0.2709117
709,train_000709,/real/usa_today_test_500/usa_today_test_209.png,original,True,0,0.79909915
710,train_000710,/real/usa_today_test_500/usa_today_test_210.png,original,True,0,0.47895068
711,train_000711,/real/usa_today_test_500/usa_today_test_211.png,original,True,0,0.32066163
712,train_000712,/real/usa_today_test_500/usa_today_test_212.png,original,True,0,0.20524672
713,train_000713,/real/usa_today_test_500/usa_today_test_213.png,original,True,0,0.45349887
714,train_000714,/real/usa_today_test_500/usa_today_test_214.png,original,True,0,0.32440788
715,train_000715,/real/usa_today_test_500/usa_today_test_215.png,original,True,0,0.056860328
716,train_000716,/real/usa_today_test_500/usa_today_test_216.png,original,True,0,0.23527835
717,train_000717,/real/usa_today_test_500/usa_today_test_217.png,original,True,0,0.5124206
718,train_000718,/real/usa_today_test_500/usa_today_test_218.png,original,True,0,0.3978573
719,train_000719,/real/usa_today_test_500/usa_today_test_219.png,original,True,0,0.3677387
720,train_000720,/real/usa_today_test_500/usa_today_test_220.png,original,True,0,0.32949844
721,train_000721,/real/usa_today_test_500/usa_today_test_221.png,original,True,0,0.4800079
722,train_000722,/real/usa_today_test_500/usa_today_test_222.png,original,True,0,0.37733853
723,train_000723,/real/usa_today_test_500/usa_today_test_223.png,original,True,0,0.21625304
724,train_000724,/real/usa_today_test_500/usa_today_test_224.png,original,True,0,0.06937122
725,train_000725,/real/usa_today_test_500/usa_today_test_225.png,original,True,0,0.6171782
726,train_000726,/real/usa_today_test_500/usa_today_test_226.png,original,True,0,0.41371155
727,train_000727,/real/usa_today_test_500/usa_today_test_227.png,original,True,0,0.603894
728,train_000728,/real/usa_today_test_500/usa_today_test_228.png,original,True,0,0.1568136
729,train_000729,/real/usa_today_test_500/usa_today_test_229.png,original,True,0,0.009990464
730,train_000730,/real/usa_today_test_500/usa_today_test_230.png,original,True,0,0.36542162
731,train_000731,/real/usa_today_test_500/usa_today_test_231.png,original,True,0,0.6800082
732,train_000732,/real/usa_today_test_500/usa_today_test_232.png,original,True,0,0.5821744
733,train_000733,/real/usa_today_test_500/usa_today_test_233.png,original,True,0,0.60753125
734,train_000734,/real/usa_today_test_500/usa_today_test_234.png,original,True,0,0.2372303
735,train_000735,/real/usa_today_test_500/usa_today_test_235.png,original,True,0,0.30937704
736,train_000736,/real/usa_today_test_500/usa_today_test_236.png,original,True,0,0.3757951
737,train_000737,/real/usa_today_test_500/usa_today_test_237.png,original,True,0,0.13701025
738,train_000738,/real/usa_today_test_500/usa_today_test_238.png,original,True,0,0.49373153
739,train_000739,/real/usa_today_test_500/usa_today_test_239.png,original,True,0,0.86450183
740,train_000740,/real/usa_today_test_500/usa_today_test_240.png,original,True,0,0.12087866
741,train_000741,/real/usa_today_test_500/usa_today_test_241.png,original,True,0,0.33656272
742,train_000742,/real/usa_today_test_500/usa_today_test_242.png,original,True,0,0.292252
743,train_000743,/real/usa_today_test_500/usa_today_test_243.png,original,True,0,0.3323687
744,train_000744,/real/usa_today_test_500/usa_today_test_244.png,original,True,0,0.84025764
745,train_000745,/real/usa_today_test_500/usa_today_test_245.png,original,True,0,0.442451
746,train_000746,/real/usa_today_test_500/usa_today_test_246.png,original,True,0,0.08069963
747,train_000747,/real/usa_today_test_500/usa_today_test_247.png,original,True,0,0.59664625
748,train_000748,/real/usa_today_test_500/usa_today_test_248.png,original,True,0,0.32465166
749,train_000749,/real/usa_today_test_500/usa_today_test_249.png,original,True,0,0.33740744
750,train_000750,/real/usa_today_test_500/usa_today_test_250.png,original,True,0,0.69398856
751,train_000751,/real/usa_today_test_500/usa_today_test_251.png,original,True,0,0.3592287
752,train_000752,/real/usa_today_test_500/usa_today_test_252.png,original,True,0,0.1947137
753,train_000753,/real/usa_today_test_500/usa_today_test_253.png,original,True,0,0.07458294
754,train_000754,/real/usa_today_test_500/usa_today_test_254.png,original,True,0,0.22146177
755,train_000755,/real/usa_today_test_500/usa_today_test_255.png,original,True,0,0.45095468
756,train_000756,/real/usa_today_test_500/usa_today_test_256.png,original,True,0,0.2706803
757,train_000757,/real/usa_today_test_500/usa_today_test_257.png,original,True,0,0.031089833
758,train_000758,/real/usa_today_test_500/usa_today_test_258.png,original,True,0,0.43786114
759,train_000759,/real/usa_today_test_500/usa_today_test_259.png,original,True,0,0.25588635
760,train_000760,/real/usa_today_test_500/usa_today_test_260.png,original,True,0,0.36061057
761,train_000761,/real/usa_today_test_500/usa_today_test_261.png,original,True,0,0.18862705
762,train_000762,/real/usa_today_test_500/usa_today_test_262.png,original,True,0,0.42926002
763,train_000763,/real/usa_today_test_500/usa_today_test_263.png,original,True,0,0.22796598
764,train_000764,/real/usa_today_test_500/usa_today_test_264.png,original,True,0,0.5164101
765,train_000765,/real/usa_today_test_500/usa_today_test_265.png,original,True,0,0.12990257
766,train_000766,/real/usa_today_test_500/usa_today_test_266.png,original,True,0,0.22183272
767,train_000767,/real/usa_today_test_500/usa_today_test_267.png,original,True,0,0.59334373
768,train_000768,/real/usa_today_test_500/usa_today_test_268.png,original,True,0,0.7474671
769,train_000769,/real/usa_today_test_500/usa_today_test_269.png,original,True,0,0.5380285
770,train_000770,/real/usa_today_test_500/usa_today_test_270.png,original,True,0,0.53954595
771,train_000771,/real/usa_today_test_500/usa_today_test_271.png,original,True,0,0.5330051
772,train_000772,/real/usa_today_test_500/usa_today_test_272.png,original,True,0,0.1875605
773,train_000773,/real/usa_today_test_500/usa_today_test_273.png,original,True,0,0.102494314
774,train_000774,/real/usa_today_test_500/usa_today_test_274.png,original,True,0,0.30072537
775,train_000775,/real/usa_today_test_500/usa_today_test_275.png,original,True,0,0.78478634
776,train_000776,/real/usa_today_test_500/usa_today_test_276.png,original,True,0,0.19308355
777,train_000777,/real/usa_today_test_500/usa_today_test_277.png,original,True,0,0.50075096
778,train_000778,/real/usa_today_test_500/usa_today_test_278.png,original,True,0,0.35327822
779,train_000779,/real/usa_today_test_500/usa_today_test_279.png,original,True,0,0.48668736
780,train_000780,/real/usa_today_test_500/usa_today_test_280.png,original,True,0,0.48264432
781,train_000781,/real/usa_today_test_500/usa_today_test_281.png,original,True,0,0.345627
782,train_000782,/real/usa_today_test_500/usa_today_test_282.png,original,True,0,0.42650148
783,train_000783,/real/usa_today_test_500/usa_today_test_283.png,original,True,0,0.382742
784,train_000784,/real/usa_today_test_500/usa_today_test_284.png,original,True,0,0.5448375
785,train_000785,/real/usa_today_test_500/usa_today_test_285.png,original,True,0,0.3569195
786,train_000786,/real/usa_today_test_500/usa_today_test_286.png,original,True,0,0.23503514
787,train_000787,/real/usa_today_test_500/usa_today_test_287.png,original,True,0,0.30163383
788,train_000788,/real/usa_today_test_500/usa_today_test_288.png,original,True,0,0.17870231
789,train_000789,/real/usa_today_test_500/usa_today_test_289.png,original,True,0,0.7156207
790,train_000790,/real/usa_today_test_500/usa_today_test_290.png,original,True,0,0.3908403
791,train_000791,/real/usa_today_test_500/usa_today_test_291.png,original,True,0,0.25651827
792,train_000792,/real/usa_today_test_500/usa_today_test_292.png,original,True,0,0.16474216
793,train_000793,/real/usa_today_test_500/usa_today_test_293.png,original,True,0,0.15635687
794,train_000794,/real/usa_today_test_500/usa_today_test_294.png,original,True,0,0.40860787
795,train_000795,/real/usa_today_test_500/usa_today_test_295.png,original,True,0,0.14245489
796,train_000796,/real/usa_today_test_500/usa_today_test_296.png,original,True,0,0.7338355
797,train_000797,/real/usa_today_test_500/usa_today_test_297.png,original,True,0,0.29476824
798,train_000798,/real/usa_today_test_500/usa_today_test_298.png,original,True,0,0.4542395
799,train_000799,/real/usa_today_test_500/usa_today_test_299.png,original,True,0,0.23516563
800,train_000800,/real/usa_today_test_500/usa_today_test_300.png,original,True,0,0.21649972
801,train_000801,/real/usa_today_test_500/usa_today_test_301.png,original,True,0,0.74297893
802,train_000802,/real/usa_today_test_500/usa_today_test_302.png,original,True,0,0.15974358
803,train_000803,/real/usa_today_test_500/usa_today_test_303.png,original,True,0,0.20793833
804,train_000804,/real/usa_today_test_500/usa_today_test_304.png,original,True,0,0.5069137
805,train_000805,/real/usa_today_test_500/usa_today_test_305.png,original,True,0,0.42933136
806,train_000806,/real/usa_today_test_500/usa_today_test_306.png,original,True,0,0.48243552
807,train_000807,/real/usa_today_test_500/usa_today_test_307.png,original,True,0,0.56639874
808,train_000808,/real/usa_today_test_500/usa_today_test_308.png,original,True,0,0.18891881
809,train_000809,/real/usa_today_test_500/usa_today_test_309.png,original,True,0,0.7867454
810,train_000810,/real/usa_today_test_500/usa_today_test_310.png,original,True,0,0.052756436
811,train_000811,/real/usa_today_test_500/usa_today_test_311.png,original,True,0,0.12982224
812,train_000812,/real/usa_today_test_500/usa_today_test_312.png,original,True,0,0.635997
813,train_000813,/real/usa_today_test_500/usa_today_test_313.png,original,True,0,0.057768732
814,train_000814,/real/usa_today_test_500/usa_today_test_314.png,original,True,0,0.58188695
815,train_000815,/real/usa_today_test_500/usa_today_test_315.png,original,True,0,0.32218316
816,train_000816,/real/usa_today_test_500/usa_today_test_316.png,original,True,0,0.35134453
817,train_000817,/real/usa_today_test_500/usa_today_test_317.png,original,True,0,0.4238414
818,train_000818,/real/usa_today_test_500/usa_today_test_318.png,original,True,0,0.26860237
819,train_000819,/real/usa_today_test_500/usa_today_test_319.png,original,True,0,0.59230053
820,train_000820,/real/usa_today_test_500/usa_today_test_320.png,original,True,0,0.3892511
821,train_000821,/real/usa_today_test_500/usa_today_test_321.png,original,True,0,0.03718544
822,train_000822,/real/usa_today_test_500/usa_today_test_322.png,original,True,0,0.39623272
823,train_000823,/real/usa_today_test_500/usa_today_test_323.png,original,True,0,0.25549167
824,train_000824,/real/usa_today_test_500/usa_today_test_324.png,original,True,0,0.44210768
825,train_000825,/real/usa_today_test_500/usa_today_test_325.png,original,True,0,0.45854017
826,train_000826,/real/usa_today_test_500/usa_today_test_326.png,original,True,0,0.61243236
827,train_000827,/real/usa_today_test_500/usa_today_test_327.png,original,True,0,0.39336497
828,train_000828,/real/usa_today_test_500/usa_today_test_328.png,original,True,0,0.3442723
829,train_000829,/real/usa_today_test_500/usa_today_test_329.png,original,True,0,0.23146676
830,train_000830,/real/usa_today_test_500/usa_today_test_330.png,original,True,0,0.5782164
831,train_000831,/real/usa_today_test_500/usa_today_test_331.png,original,True,0,0.21526264
832,train_000832,/real/usa_today_test_500/usa_today_test_332.png,original,True,0,0.60881424
833,train_000833,/real/usa_today_test_500/usa_today_test_333.png,original,True,0,0.3858938
834,train_000834,/real/usa_today_test_500/usa_today_test_334.png,original,True,0,0.29902574
835,train_000835,/real/usa_today_test_500/usa_today_test_335.png,original,True,0,0.711507
836,train_000836,/real/usa_today_test_500/usa_today_test_336.png,original,True,0,0.042546652
837,train_000837,/real/usa_today_test_500/usa_today_test_337.png,original,True,0,0.19231483
838,train_000838,/real/usa_today_test_500/usa_today_test_338.png,original,True,0,0.570108
839,train_000839,/real/usa_today_test_500/usa_today_test_339.png,original,True,0,0.95440865
840,train_000840,/real/usa_today_test_500/usa_today_test_340.png,original,True,0,0.49542412
841,train_000841,/real/usa_today_test_500/usa_today_test_341.png,original,True,0,0.48056197
842,train_000842,/real/usa_today_test_500/usa_today_test_342.png,original,True,0,0.6873585
843,train_000843,/real/usa_today_test_500/usa_today_test_343.png,original,True,0,0.31127656
844,train_000844,/real/usa_today_test_500/usa_today_test_344.png,original,True,0,0.18346256
845,train_000845,/real/usa_today_test_500/usa_today_test_345.png,original,True,0,0.3234423
846,train_000846,/real/usa_today_test_500/usa_today_test_346.png,original,True,0,0.36302447
847,train_000847,/real/usa_today_test_500/usa_today_test_347.png,original,True,0,0.28684103
848,train_000848,/real/usa_today_test_500/usa_today_test_348.png,original,True,0,0.37002343
849,train_000849,/real/usa_today_test_500/usa_today_test_349.png,original,True,0,0.6863115
850,train_000850,/real/usa_today_test_500/usa_today_test_350.png,original,True,0,0.053792845
851,train_000851,/real/usa_today_test_500/usa_today_test_351.png,original,True,0,0.2692214
852,train_000852,/real/usa_today_test_500/usa_today_test_352.png,original,True,0,0.7175984
853,train_000853,/real/usa_today_test_500/usa_today_test_353.png,original,True,0,0.06290853
854,train_000854,/real/usa_today_test_500/usa_today_test_354.png,original,True,0,0.43119848
855,train_000855,/real/usa_today_test_500/usa_today_test_355.png,original,True,0,0.22655308
856,train_000856,/real/usa_today_test_500/usa_today_test_356.png,original,True,0,0.104849264
857,train_000857,/real/usa_today_test_500/usa_today_test_357.png,original,True,0,0.47908035
858,train_000858,/real/usa_today_test_500/usa_today_test_358.png,original,True,0,0.16703142
859,train_000859,/real/usa_today_test_500/usa_today_test_359.png,original,True,0,0.5667445
860,train_000860,/real/usa_today_test_500/usa_today_test_360.png,original,True,0,0.2120974
861,train_000861,/real/usa_today_test_500/usa_today_test_361.png,original,True,0,0.47411096
862,train_000862,/real/usa_today_test_500/usa_today_test_362.png,original,True,0,0.08267285
863,train_000863,/real/usa_today_test_500/usa_today_test_363.png,original,True,0,0.3793864
864,train_000864,/real/usa_today_test_500/usa_today_test_364.png,original,True,0,0.013875101
865,train_000865,/real/usa_today_test_500/usa_today_test_365.png,original,True,0,0.043486357
866,train_000866,/real/usa_today_test_500/usa_today_test_366.png,original,True,0,0.6133314
867,train_000867,/real/usa_today_test_500/usa_today_test_367.png,original,True,0,0.72237813
868,train_000868,/real/usa_today_test_500/usa_today_test_368.png,original,True,0,0.55531067
869,train_000869,/real/usa_today_test_500/usa_today_test_369.png,original,True,0,0.36454862
870,train_000870,/real/usa_today_test_500/usa_today_test_370.png,original,True,0,0.17257446
871,train_000871,/real/usa_today_test_500/usa_today_test_371.png,original,True,0,0.48892584
872,train_000872,/real/usa_today_test_500/usa_today_test_372.png,original,True,0,0.4430081
873,train_000873,/real/usa_today_test_500/usa_today_test_373.png,original,True,0,0.6932121
874,train_000874,/real/usa_today_test_500/usa_today_test_374.png,original,True,0,0.3344725
875,train_000875,/real/usa_today_test_500/usa_today_test_375.png,original,True,0,0.20316611
876,train_000876,/real/usa_today_test_500/usa_today_test_376.png,original,True,0,0.0492297
877,train_000877,/real/usa_today_test_500/usa_today_test_377.png,original,True,0,0.17496121
878,train_000878,/real/usa_today_test_500/usa_today_test_378.png,original,True,0,0.5926588
879,train_000879,/real/usa_today_test_500/usa_today_test_379.png,original,True,0,0.678109
880,train_000880,/real/usa_today_test_500/usa_today_test_380.png,original,True,0,0.7956753
881,train_000881,/real/usa_today_test_500/usa_today_test_381.png,original,True,0,0.28812504
882,train_000882,/real/usa_today_test_500/usa_today_test_382.png,original,True,0,0.28030092
883,train_000883,/real/usa_today_test_500/usa_today_test_383.png,original,True,0,0.7411687
884,train_000884,/real/usa_today_test_500/usa_today_test_384.png,original,True,0,0.4445464
885,train_000885,/real/usa_today_test_500/usa_today_test_385.png,original,True,0,0.59784
886,train_000886,/real/usa_today_test_500/usa_today_test_386.png,original,True,0,0.6810507
887,train_000887,/real/usa_today_test_500/usa_today_test_387.png,original,True,0,0.54867697
888,train_000888,/real/usa_today_test_500/usa_today_test_388.png,original,True,0,0.7234198
889,train_000889,/real/usa_today_test_500/usa_today_test_389.png,original,True,0,0.17360319
890,train_000890,/real/usa_today_test_500/usa_today_test_390.png,original,True,0,0.27380064
891,train_000891,/real/usa_today_test_500/usa_today_test_391.png,original,True,0,0.30822274
892,train_000892,/real/usa_today_test_500/usa_today_test_392.png,original,True,0,0.17267515
893,train_000893,/real/usa_today_test_500/usa_today_test_393.png,original,True,0,0.42021805
894,train_000894,/real/usa_today_test_500/usa_today_test_394.png,original,True,0,0.29222754
895,train_000895,/real/usa_today_test_500/usa_today_test_395.png,original,True,0,0.13040768
896,train_000896,/real/usa_today_test_500/usa_today_test_396.png,original,True,0,0.7038388
897,train_000897,/real/usa_today_test_500/usa_today_test_397.png,original,True,0,0.6755214
898,train_000898,/real/usa_today_test_500/usa_today_test_398.png,original,True,0,0.34826127
899,train_000899,/real/usa_today_test_500/usa_today_test_399.png,original,True,0,0.55608356
900,train_000900,/real/usa_today_test_500/usa_today_test_400.png,original,True,0,0.14039274
901,train_000901,/real/usa_today_test_500/usa_today_test_401.png,original,True,0,0.34675074
902,train_000902,/real/usa_today_test_500/usa_today_test_402.png,original,True,0,0.09123125
903,train_000903,/real/usa_today_test_500/usa_today_test_403.png,original,True,0,0.13503313
904,train_000904,/real/usa_today_test_500/usa_today_test_404.png,original,True,0,0.3805812
905,train_000905,/real/usa_today_test_500/usa_today_test_405.png,original,True,0,0.4933316
906,train_000906,/real/usa_today_test_500/usa_today_test_406.png,original,True,0,0.4975957
907,train_000907,/real/usa_today_test_500/usa_today_test_407.png,original,True,0,0.5843197
908,train_000908,/real/usa_today_test_500/usa_today_test_408.png,original,True,0,0.06676429
909,train_000909,/real/usa_today_test_500/usa_today_test_409.png,original,True,0,0.0897054
910,train_000910,/real/usa_today_test_500/usa_today_test_410.png,original,True,0,0.108680904
911,train_000911,/real/usa_today_test_500/usa_today_test_411.png,original,True,0,0.37106305
912,train_000912,/real/usa_today_test_500/usa_today_test_412.png,original,True,0,0.60109854
913,train_000913,/real/usa_today_test_500/usa_today_test_413.png,original,True,0,0.10033802
914,train_000914,/real/usa_today_test_500/usa_today_test_414.png,original,True,0,0.42098355
915,train_000915,/real/usa_today_test_500/usa_today_test_415.png,original,True,0,0.44841883
916,train_000916,/real/usa_today_test_500/usa_today_test_416.png,original,True,0,0.56434315
917,train_000917,/real/usa_today_test_500/usa_today_test_417.png,original,True,0,0.335171
918,train_000918,/real/usa_today_test_500/usa_today_test_418.png,original,True,0,0.28328666
919,train_000919,/real/usa_today_test_500/usa_today_test_419.png,original,True,0,0.62616056
920,train_000920,/real/usa_today_test_500/usa_today_test_420.png,original,True,0,0.32612088
921,train_000921,/real/usa_today_test_500/usa_today_test_421.png,original,True,0,0.5955359
922,train_000922,/real/usa_today_test_500/usa_today_test_422.png,original,True,0,0.47175118
923,train_000923,/real/usa_today_test_500/usa_today_test_423.png,original,True,0,0.2717746
924,train_000924,/real/usa_today_test_500/usa_today_test_424.png,original,True,0,0.34364253
925,train_000925,/real/usa_today_test_500/usa_today_test_425.png,original,True,0,0.385997
926,train_000926,/real/usa_today_test_500/usa_today_test_426.png,original,True,0,0.25201985
927,train_000927,/real/usa_today_test_500/usa_today_test_427.png,original,True,0,0.4002247
928,train_000928,/real/usa_today_test_500/usa_today_test_428.png,original,True,0,0.44294983
929,train_000929,/real/usa_today_test_500/usa_today_test_429.png,original,True,0,0.772221
930,train_000930,/real/usa_today_test_500/usa_today_test_430.png,original,True,0,0.567438
931,train_000931,/real/usa_today_test_500/usa_today_test_431.png,original,True,0,0.6178498
932,train_000932,/real/usa_today_test_500/usa_today_test_432.png,original,True,0,0.1901022
933,train_000933,/real/usa_today_test_500/usa_today_test_433.png,original,True,0,0.4799623
934,train_000934,/real/usa_today_test_500/usa_today_test_434.png,original,True,0,0.19987887
935,train_000935,/real/usa_today_test_500/usa_today_test_435.png,original,True,0,0.40698442
936,train_000936,/real/usa_today_test_500/usa_today_test_436.png,original,True,0,0.3325668
937,train_000937,/real/usa_today_test_500/usa_today_test_437.png,original,True,0,0.4499936
938,train_000938,/real/usa_today_test_500/usa_today_test_438.png,original,True,0,0.17038795
939,train_000939,/real/usa_today_test_500/usa_today_test_439.png,original,True,0,0.21612361
940,train_000940,/real/usa_today_test_500/usa_today_test_440.png,original,True,0,0.11493476
941,train_000941,/real/usa_today_test_500/usa_today_test_441.png,original,True,0,0.29852796
942,train_000942,/real/usa_today_test_500/usa_today_test_442.png,original,True,0,0.19944814
943,train_000943,/real/usa_today_test_500/usa_today_test_443.png,original,True,0,0.04311076
944,train_000944,/real/usa_today_test_500/usa_today_test_444.png,original,True,0,0.18472546
945,train_000945,/real/usa_today_test_500/usa_today_test_445.png,original,True,0,0.6360956
946,train_000946,/real/usa_today_test_500/usa_today_test_446.png,original,True,0,0.5134507
947,train_000947,/real/usa_today_test_500/usa_today_test_447.png,original,True,0,0.2118129
948,train_000948,/real/usa_today_test_500/usa_today_test_448.png,original,True,0,0.43172634
949,train_000949,/real/usa_today_test_500/usa_today_test_449.png,original,True,0,0.81333053
950,train_000950,/real/usa_today_test_500/usa_today_test_450.png,original,True,0,0.39813358
951,train_000951,/real/usa_today_test_500/usa_today_test_451.png,original,True,0,0.7709301
952,train_000952,/real/usa_today_test_500/usa_today_test_452.png,original,True,0,0.2324075
953,train_000953,/real/usa_today_test_500/usa_today_test_453.png,original,True,0,0.12191117
954,train_000954,/real/usa_today_test_500/usa_today_test_454.png,original,True,0,0.10504813
955,train_000955,/real/usa_today_test_500/usa_today_test_455.png,original,True,0,0.7504784
956,train_000956,/real/usa_today_test_500/usa_today_test_456.png,original,True,0,0.44716197
957,train_000957,/real/usa_today_test_500/usa_today_test_457.png,original,True,0,0.40789482
958,train_000958,/real/usa_today_test_500/usa_today_test_458.png,original,True,0,0.34198466
959,train_000959,/real/usa_today_test_500/usa_today_test_459.png,original,True,0,0.2843363
960,train_000960,/real/usa_today_test_500/usa_today_test_460.png,original,True,0,0.07914531
961,train_000961,/real/usa_today_test_500/usa_today_test_461.png,original,True,0,0.20655884
962,train_000962,/real/usa_today_test_500/usa_today_test_462.png,original,True,0,0.7160512
963,train_000963,/real/usa_today_test_500/usa_today_test_463.png,original,True,0,0.937507
964,train_000964,/real/usa_today_test_500/usa_today_test_464.png,original,True,0,0.31870008
965,train_000965,/real/usa_today_test_500/usa_today_test_465.png,original,True,0,0.6048084
966,train_000966,/real/usa_today_test_500/usa_today_test_466.png,original,True,0,0.18407074
967,train_000967,/real/usa_today_test_500/usa_today_test_467.png,original,True,0,0.46521598
968,train_000968,/real/usa_today_test_500/usa_today_test_468.png,original,True,0,0.22880347
969,train_000969,/real/usa_today_test_500/usa_today_test_469.png,original,True,0,0.20417361
970,train_000970,/real/usa_today_test_500/usa_today_test_470.png,original,True,0,0.08607237
971,train_000971,/real/usa_today_test_500/usa_today_test_471.png,original,True,0,0.51573247
972,train_000972,/real/usa_today_test_500/usa_today_test_472.png,original,True,0,0.6802735
973,train_000973,/real/usa_today_test_500/usa_today_test_473.png,original,True,0,0.50346524
974,train_000974,/real/usa_today_test_500/usa_today_test_474.png,original,True,0,0.045573644
975,train_000975,/real/usa_today_test_500/usa_today_test_475.png,original,True,0,0.066438675
