id,geo_match,geo_max,geo_top_in_cap,n_locs,has_gpe
183911,0.9834080338478088,0.9834080338478088,1.0,1,1
1493081,0.5,0.5,0.5,0,0
1231276,0.5,0.5,0.5,0,0
54052,0.8472888469696045,0.8472888469696045,1.0,1,1
570185,0.9993157386779785,0.9993157386779785,1.0,1,1
1456323,0.9886375069618225,0.9886375069618225,1.0,1,1
590814,0.7909243106842041,0.4385685622692108,1.0,2,1
260058,0.9937769770622253,0.8054064512252808,1.0,2,1
548914,0.5,0.5,0.5,0,0
642123,0.5,0.5,0.5,0,0
958628,0.5,0.5,0.5,0,0
1596343,0.5,0.5,0.5,0,0
41106,0.9762079119682312,0.6926603317260742,1.0,2,1
1193769,0.9621073007583618,0.9621073007583618,1.0,1,1
360232,0.4477967917919159,0.4477967917919159,0.0,1,1
407110,0.9992269277572632,0.9992269277572632,1.0,1,1
278368,0.9996153116226196,0.9996153116226196,1.0,1,1
530185,0.5,0.5,0.5,0,0
434526,0.9999991059303284,0.9700914621353149,1.0,2,1
898374,0.5,0.5,0.5,0,0
93687,0.5,0.5,0.5,0,0
168238,0.5,0.5,0.5,0,0
996995,0.5,0.5,0.5,0,0
85241,0.9886001348495483,0.986332356929779,1.0,2,1
102047,0.9998151659965515,0.9997909665107727,1.0,2,1
1063359,0.8182691335678101,0.8182691335678101,1.0,1,1
862365,0.5,0.5,0.5,0,0
725827,0.5,0.5,0.5,0,0
389259,0.998997151851654,0.998997151851654,1.0,1,1
336738,0.5,0.5,0.5,0,0
387116,0.5,0.5,0.5,0,0
850556,0.5,0.5,0.5,0,0
1126848,0.9610407948493958,0.9610407948493958,1.0,1,1
655145,0.5,0.5,0.5,0,0
246441,0.9905998110771179,0.9905998110771179,1.0,1,1
327789,0.9735751152038574,0.5884009003639221,1.0,2,1
1684269,0.5,0.5,0.5,0,0
1063359,0.8182691335678101,0.8182691335678101,1.0,1,1
868542,0.9937844276428223,0.9937844276428223,1.0,1,1
1482660,0.5,0.5,0.5,0,0
420042,0.5,0.5,0.5,0,0
195709,0.5,0.5,0.5,0,0
100601,0.5,0.5,0.5,0,0
367671,0.5,0.5,0.5,0,0
969846,0.5,0.5,0.5,0,0
550456,0.5,0.5,0.5,0,0
1223116,0.9996730089187622,0.6778991222381592,1.0,3,1
360172,0.9253399968147278,0.9253399968147278,1.0,1,1
394320,0.5,0.5,0.5,0,0
1057042,0.9991095066070557,0.9971464276313782,1.0,2,1
1641901,0.9998070597648621,0.9998070597648621,1.0,1,1
826050,0.660252571105957,0.660252571105957,1.0,1,1
192286,0.8291184902191162,0.8291184902191162,1.0,1,1
1258581,0.5,0.5,0.5,0,0
1152726,0.5,0.5,0.5,0,0
171186,0.5,0.5,0.5,0,0
1251605,0.5,0.5,0.5,0,0
1222740,0.5,0.5,0.5,0,0
1183353,0.5,0.5,0.5,0,0
1075746,0.878917396068573,0.878917396068573,1.0,1,1
720448,0.9997393488883972,0.9997393488883972,1.0,1,1
549849,0.9997841715812683,0.8992710113525391,1.0,2,1
79115,0.7606216669082642,0.7606216669082642,1.0,1,1
836127,0.5,0.5,0.5,0,0
125987,0.5,0.5,0.5,0,0
1259615,0.5,0.5,0.5,0,0
1573659,0.9995208978652954,0.9995208978652954,1.0,1,1
396978,0.5,0.5,0.5,0,0
1647516,0.9974740147590637,0.9974740147590637,1.0,1,1
389213,0.5,0.5,0.5,0,0
92901,0.9993901252746582,0.9993901252746582,1.0,1,1
188281,0.870929479598999,0.870929479598999,1.0,1,1
392395,0.9940412640571594,0.9940412640571594,1.0,1,1
1082747,0.999560534954071,0.999560534954071,1.0,1,1
316850,0.9073594808578491,0.9073594808578491,1.0,1,1
462312,0.9994865655899048,0.9994865655899048,1.0,1,1
167625,0.9879992008209229,0.9879992008209229,1.0,1,1
691195,0.9999809265136719,0.9999809265136719,1.0,1,1
506440,0.5,0.5,0.5,0,0
1518236,0.9998332262039185,0.9998332262039185,1.0,1,1
1263926,0.9996454119682312,0.8947235941886902,1.0,2,1
338563,0.5,0.5,0.5,0,0
423943,0.5,0.5,0.5,0,0
1139219,0.5,0.5,0.5,0,0
238137,0.9484506845474243,0.9484506845474243,1.0,1,1
870677,0.9998071193695068,0.8830760717391968,1.0,2,1
920314,0.8276151418685913,0.8276151418685913,1.0,1,1
1565152,0.5,0.5,0.5,0,0
310995,0.5,0.5,0.5,0,0
1242602,0.9994446039199829,0.9910089373588562,1.0,2,1
183987,0.6597307324409485,0.3171672821044922,0.0,3,1
958628,0.5,0.5,0.5,0,0
1453304,0.5,0.5,0.5,0,0
1004780,0.9997574090957642,0.705715537071228,1.0,3,1
251200,0.5,0.5,0.5,0,0
316326,0.5,0.5,0.5,0,0
334519,0.8877896666526794,0.8877896666526794,1.0,1,1
471852,0.5,0.5,0.5,0,0
249358,0.9565970301628113,0.9565970301628113,1.0,1,1
304803,0.5,0.5,0.5,0,0
889943,0.32304465770721436,0.32304465770721436,0.0,1,1
708310,0.5,0.5,0.5,0,0
1633152,0.916423499584198,0.693305492401123,1.0,2,1
289371,0.949158251285553,0.626632034778595,1.0,2,1
720538,0.5,0.5,0.5,0,0
898611,0.8571317791938782,0.8571317791938782,1.0,1,1
768726,0.5,0.5,0.5,0,0
1231276,0.5,0.5,0.5,0,0
1179355,0.853144645690918,0.8496147394180298,1.0,2,1
654381,0.9570648074150085,0.9570648074150085,1.0,1,1
1258581,0.5,0.5,0.5,0,0
1582445,0.9890744090080261,0.8620147705078125,1.0,2,1
1063063,0.5,0.5,0.5,0,0
1199712,0.5,0.5,0.5,0,0
320635,0.5,0.5,0.5,0,0
259240,0.5,0.5,0.5,0,0
1461595,0.9716559648513794,0.9716559648513794,1.0,1,1
265136,0.5,0.5,0.5,0,0
417105,0.28563594818115234,0.28563594818115234,0.0,1,1
332438,0.9621943235397339,0.864753782749176,1.0,2,1
906710,0.5,0.5,0.5,0,0
1476618,0.999637246131897,0.9867379665374756,1.0,3,1
778614,0.5,0.5,0.5,0,0
630102,0.5,0.5,0.5,0,0
626633,0.5,0.5,0.5,0,0
452907,0.5,0.5,0.5,0,0
184503,0.5,0.5,0.5,0,0
328916,0.5,0.5,0.5,0,0
425814,0.5,0.5,0.5,0,0
1577740,0.5001685619354248,0.5001685619354248,1.0,1,1
61882,0.5,0.5,0.5,0,0
1668267,0.5,0.5,0.5,0,0
1143055,0.9706181287765503,0.9706181287765503,1.0,1,1
218118,0.9040498733520508,0.9040498733520508,1.0,1,1
1465504,0.5,0.5,0.5,0,0
1019641,0.5,0.5,0.5,0,0
58197,0.4452190399169922,0.4452190399169922,0.0,1,1
526351,0.5,0.5,0.5,0,0
118468,0.9999934434890747,0.4263482987880707,1.0,3,1
762213,0.5,0.5,0.5,0,0
257811,0.9999980926513672,0.9723032116889954,1.0,2,1
469460,0.5,0.5,0.5,0,0
535446,0.5,0.5,0.5,0,0
787735,0.9999866485595703,0.9999866485595703,1.0,1,1
1161995,0.5,0.5,0.5,0,0
1198515,0.9087159037590027,0.9087159037590027,1.0,1,1
1532207,0.9998623132705688,0.9998623132705688,1.0,1,1
775743,0.9781824350357056,0.9781824350357056,1.0,1,1
644842,0.5,0.5,0.5,0,0
348823,0.9981366395950317,0.9981366395950317,1.0,1,1
1184043,0.9885882139205933,0.9885882139205933,1.0,1,1
1536458,0.9983425140380859,0.9983425140380859,1.0,1,1
78997,0.7379701733589172,0.7379701733589172,1.0,1,1
259707,0.9628223776817322,0.9628223776817322,1.0,1,1
710116,0.5,0.5,0.5,0,0
178473,0.7755714058876038,0.6204759478569031,1.0,2,1
46879,0.5746124982833862,0.5746124982833862,1.0,1,1
213762,0.5,0.5,0.5,0,0
1036852,0.5,0.5,0.5,0,0
923213,0.9745717644691467,0.7736036777496338,1.0,2,1
1604831,0.999994695186615,0.9999516010284424,1.0,2,1
520375,0.995354175567627,0.995354175567627,1.0,1,1
897776,0.9998929500579834,0.9998929500579834,1.0,1,1
434891,0.9853755831718445,0.9853755831718445,1.0,1,1
169245,0.5,0.5,0.5,0,0
1146060,0.5,0.5,0.5,0,0
71322,0.9861627817153931,0.7402992248535156,1.0,2,1
140934,0.993179202079773,0.993179202079773,1.0,1,1
415601,0.5,0.5,0.5,0,0
1273656,0.9123288989067078,0.9123288989067078,1.0,1,1
1681870,0.9998165965080261,0.9998165965080261,1.0,1,1
162114,0.9976409673690796,0.9199791550636292,1.0,3,1
1477848,0.5,0.5,0.5,0,0
852385,0.9998139142990112,0.64986652135849,1.0,2,1
137366,0.971461832523346,0.971461832523346,1.0,1,1
836085,0.5,0.5,0.5,0,0
1235965,0.23842324316501617,0.23842324316501617,0.0,1,1
1274692,0.9942461848258972,0.9942461848258972,1.0,1,1
188281,0.870929479598999,0.870929479598999,1.0,1,1
1571244,0.5,0.5,0.5,0,0
798386,0.5,0.5,0.5,0,0
523264,0.5,0.5,0.5,0,0
64566,0.5,0.5,0.5,0,0
474979,0.5,0.5,0.5,0,0
1498748,0.9268068075180054,0.9268068075180054,1.0,1,1
1502137,0.9999560117721558,0.9999560117721558,1.0,1,1
556924,0.5,0.5,0.5,0,0
97343,0.5,0.5,0.5,0,0
52064,0.5,0.5,0.5,0,0
591613,0.9998195171356201,0.505384087562561,1.0,2,1
1204808,0.997173547744751,0.997173547744751,1.0,1,1
54859,0.5,0.5,0.5,0,0
339670,0.5,0.5,0.5,0,0
837745,0.9999995231628418,0.9999995231628418,1.0,1,1
383928,0.9998389482498169,0.9998389482498169,1.0,1,1
290162,0.5,0.5,0.5,0,0
1038993,0.5,0.5,0.5,0,0
698765,0.5,0.5,0.5,0,0
223312,0.5,0.5,0.5,0,0
503453,0.5,0.5,0.5,0,0
138550,0.01757589541375637,0.01757589541375637,0.0,1,1
1612259,0.5,0.5,0.5,0,0
470127,0.265531986951828,0.265531986951828,0.0,1,1
911183,0.5,0.5,0.5,0,0
575324,0.5,0.5,0.5,0,0
803481,0.9977066516876221,0.7636467218399048,1.0,3,1
1478607,0.5,0.5,0.5,0,0
99221,0.5,0.5,0.5,0,0
1453304,0.5,0.5,0.5,0,0
527069,0.9906820058822632,0.9906820058822632,1.0,1,1
792321,0.5,0.5,0.5,0,0
240749,0.5,0.5,0.5,0,0
938386,0.9951360821723938,0.8219045996665955,1.0,2,1
262750,0.5,0.5,0.5,0,0
1107253,0.9275227785110474,0.9275227785110474,1.0,1,1
637732,0.5,0.5,0.5,0,0
637554,0.5,0.5,0.5,0,0
279724,0.5,0.5,0.5,0,0
44617,0.9967769980430603,0.9967769980430603,1.0,1,1
548499,0.9823231101036072,0.9823231101036072,1.0,1,1
113094,0.5,0.5,0.5,0,0
443375,0.81345134973526,0.81345134973526,1.0,1,1
549849,0.9997841715812683,0.8992710113525391,1.0,2,1
787129,0.5,0.5,0.5,0,0
1641646,0.9889813661575317,0.9889813661575317,1.0,1,1
924596,0.5,0.5,0.5,0,0
171610,0.9996304512023926,0.9996304512023926,1.0,1,1
58602,0.5,0.5,0.5,0,0
1099202,0.5,0.5,0.5,0,0
1623373,0.5,0.5,0.5,0,0
851370,0.5,0.5,0.5,0,0
1156541,0.9997762441635132,0.8094677925109863,1.0,2,1
215689,0.43477296829223633,0.43477296829223633,0.0,1,1
1574563,0.9696874618530273,0.9696874618530273,1.0,1,1
81093,0.5,0.5,0.5,0,0
207856,0.9995344877243042,0.9994493126869202,1.0,2,1
767048,0.9999417066574097,0.9999417066574097,1.0,1,1
1478607,0.5,0.5,0.5,0,0
86891,0.4058552384376526,0.4058552384376526,0.0,1,1
719997,0.9998621940612793,0.9998621940612793,1.0,1,1
983977,0.5,0.5,0.5,0,0
206448,0.9803497791290283,0.7647289037704468,1.0,2,1
683512,0.9983884692192078,0.994565486907959,1.0,2,1
1068951,0.9715480208396912,0.9715480208396912,1.0,1,1
824598,0.5,0.5,0.5,0,0
283993,0.5,0.5,0.5,0,0
808415,0.5,0.5,0.5,0,0
1523952,0.9997826814651489,0.9874064326286316,1.0,2,1
344574,0.2482217401266098,0.2482217401266098,0.0,1,1
1081196,0.9989051818847656,0.9989051818847656,1.0,1,1
129699,0.5,0.5,0.5,0,0
319359,0.999999463558197,0.999998927116394,1.0,2,1
435128,0.20705386996269226,0.20705386996269226,0.0,1,1
509576,0.9998806715011597,0.9998806715011597,1.0,1,1
1196198,0.5,0.5,0.5,0,0
668461,0.9945835471153259,0.9945835471153259,1.0,1,1
1540737,0.9990240335464478,0.7495968341827393,1.0,2,1
223312,0.5,0.5,0.5,0,0
1050203,0.5,0.5,0.5,0,0
1497124,0.9339983463287354,0.9163884520530701,1.0,2,1
970682,0.5,0.5,0.5,0,0
976167,0.5,0.5,0.5,0,0
719997,0.9998621940612793,0.9998621940612793,1.0,1,1
936052,0.5,0.5,0.5,0,0
1472904,0.5,0.5,0.5,0,0
498509,0.5,0.5,0.5,0,0
48283,0.5,0.5,0.5,0,0
748754,0.6357247829437256,0.6357247829437256,1.0,1,1
1014176,0.9994741082191467,0.9994741082191467,1.0,1,1
1066655,0.6576007008552551,0.6576007008552551,1.0,1,1
608254,0.5,0.5,0.5,0,0
1122148,0.9901629686355591,0.9901629686355591,1.0,1,1
341989,0.5,0.5,0.5,0,0
1626339,0.8848886489868164,0.8683242797851562,1.0,2,1
416046,0.5,0.5,0.5,0,0
912601,0.9978922009468079,0.9978922009468079,1.0,1,1
824598,0.5,0.5,0.5,0,0
1563266,0.9946887493133545,0.9946887493133545,1.0,1,1
1085250,0.5,0.5,0.5,0,0
1498748,0.9268068075180054,0.9268068075180054,1.0,1,1
658009,0.5,0.5,0.5,0,0
40286,0.19838838279247284,0.19838838279247284,0.0,1,1
770507,0.9999740123748779,0.9999740123748779,1.0,1,1
92901,0.9993901252746582,0.9993901252746582,1.0,1,1
1677323,0.9977679252624512,0.6175298690795898,1.0,2,1
295606,0.5,0.5,0.5,0,0
1280973,0.7016951441764832,0.7016951441764832,1.0,1,1
358216,0.5,0.5,0.5,0,0
1062578,0.5,0.5,0.5,0,0
153377,0.9956050515174866,0.9956050515174866,1.0,1,1
677864,0.9605355858802795,0.9605355858802795,1.0,1,1
1665808,0.9992830753326416,0.9938710927963257,1.0,2,1
1670675,0.5,0.5,0.5,0,0
299918,0.9649694561958313,0.9649694561958313,1.0,1,1
986425,0.5,0.5,0.5,0,0
64651,0.9992732405662537,0.9992732405662537,1.0,1,1
203096,0.5,0.5,0.5,0,0
1515373,0.5,0.5,0.5,0,0
1175773,0.46970033645629883,0.46970033645629883,0.0,1,1
248524,0.5,0.5,0.5,0,0
89745,0.87673020362854,0.87673020362854,1.0,1,1
1453137,0.5,0.5,0.5,0,0
545298,0.5,0.5,0.5,0,0
1082113,0.5,0.5,0.5,0,0
210357,0.9781216382980347,0.791115939617157,1.0,2,1
810633,0.5,0.5,0.5,0,0
488157,0.12276939302682877,0.12276939302682877,0.0,1,1
1168152,0.5,0.5,0.5,0,0
352992,0.9999234676361084,0.9999234676361084,1.0,1,1
1666242,0.9995700716972351,0.9995700716972351,1.0,1,1
773852,0.9976686835289001,0.9976686835289001,1.0,1,1
992453,0.5,0.5,0.5,0,0
281869,0.5,0.5,0.5,0,0
236687,0.9959195256233215,0.9959020018577576,1.0,2,1
348748,0.9989997744560242,0.9989997744560242,1.0,1,1
103333,0.5,0.5,0.5,0,0
1535584,0.5,0.5,0.5,0,0
58439,0.5,0.5,0.5,0,0
1534197,0.5,0.5,0.5,0,0
240165,0.9925941228866577,0.8523562550544739,1.0,2,1
1472573,0.5,0.5,0.5,0,0
891284,0.9592593312263489,0.9592593312263489,1.0,1,1
118468,0.9999934434890747,0.4263482987880707,1.0,3,1
45042,0.5,0.5,0.5,0,0
740213,0.9997020959854126,0.9977120161056519,1.0,2,1
268078,0.5,0.5,0.5,0,0
352667,0.9995669722557068,0.9995669722557068,1.0,1,1
629087,0.9842065572738647,0.9842065572738647,1.0,1,1
503015,0.5,0.5,0.5,0,0
561712,0.5,0.5,0.5,0,0
166053,0.825901985168457,0.6251659393310547,1.0,2,1
993709,0.9995872378349304,0.9768798351287842,1.0,2,1
1083209,0.5,0.5,0.5,0,0
1134242,0.9922438263893127,0.9922438263893127,1.0,1,1
639479,0.8582266569137573,0.8582266569137573,1.0,1,1
621383,0.9856963157653809,0.913959264755249,1.0,2,1
938386,0.9951360821723938,0.8219045996665955,1.0,2,1
271612,0.9341305494308472,0.9341305494308472,1.0,1,1
109331,0.926699697971344,0.926699697971344,1.0,1,1
122433,0.9992266893386841,0.9992266893386841,1.0,1,1
224374,0.9999494552612305,0.5946173071861267,1.0,2,1
1060406,0.5,0.5,0.5,0,0
77065,0.5,0.5,0.5,0,0
1476478,0.5,0.5,0.5,0,0
1496270,0.9768689274787903,0.9768689274787903,1.0,1,1
473407,0.999718964099884,0.999718964099884,1.0,1,1
245174,0.5,0.5,0.5,0,0
1068739,0.5,0.5,0.5,0,0
758799,0.2956511676311493,0.2956511676311493,0.0,1,1
1480701,0.5,0.5,0.5,0,0
676733,0.5,0.5,0.5,0,0
1217189,0.5,0.5,0.5,0,0
613552,0.5,0.5,0.5,0,0
1537971,0.5,0.5,0.5,0,0
1586561,0.9034856557846069,0.9034856557846069,1.0,1,1
1156541,0.9997762441635132,0.8094677925109863,1.0,2,1
1526504,0.8338010311126709,0.8338010311126709,1.0,1,1
482377,0.999642550945282,0.8093475103378296,1.0,2,1
216488,0.9989839196205139,0.9989839196205139,1.0,1,1
535582,0.9977722764015198,0.9977722764015198,1.0,1,1
1091544,0.9998760223388672,0.9998760223388672,1.0,1,1
1450822,0.5,0.5,0.5,0,0
903310,0.5,0.5,0.5,0,0
1599894,0.5,0.5,0.5,0,0
633884,0.5,0.5,0.5,0,0
344014,0.9331448078155518,0.9331448078155518,1.0,1,1
1156578,0.5,0.5,0.5,0,0
255710,0.9999904036521912,0.6390378475189209,1.0,3,1
1634760,0.5,0.5,0.5,0,0
1583814,0.3640190660953522,0.3640190660953522,0.0,1,1
216793,0.5,0.5,0.5,0,0
586956,0.5,0.5,0.5,0,0
55364,0.9866262674331665,0.6835638284683228,1.0,2,1
39631,0.5,0.5,0.5,0,0
109757,0.47601935267448425,0.34952473640441895,0.0,2,1
665978,0.9997790455818176,0.7945185899734497,1.0,2,1
670295,0.5,0.5,0.5,0,0
420114,0.9776108860969543,0.5009865164756775,1.0,2,1
1097735,0.9696197509765625,0.9696197509765625,1.0,1,1
256249,0.5,0.5,0.5,0,0
173881,0.9436327219009399,0.9436327219009399,1.0,1,1
630102,0.5,0.5,0.5,0,0
1614360,0.9990624785423279,0.9990624785423279,1.0,1,1
1110614,0.5,0.5,0.5,0,0
1102984,0.9999135732650757,0.9999135732650757,1.0,1,1
1250166,0.5,0.5,0.5,0,0
892839,0.497988224029541,0.45377209782600403,0.0,2,1
1250627,0.997098445892334,0.997098445892334,1.0,1,1
667928,0.9982130527496338,0.9982130527496338,1.0,1,1
401911,0.5,0.5,0.5,0,0
417105,0.28563594818115234,0.28563594818115234,0.0,1,1
601684,0.9917768239974976,0.9917768239974976,1.0,1,1
485454,0.5,0.5,0.5,0,0
364414,0.5,0.5,0.5,0,0
84493,0.3873675465583801,0.3873675465583801,0.0,1,1
338203,0.777153730392456,0.777153730392456,1.0,1,1
362284,0.5,0.5,0.5,0,0
889943,0.32304465770721436,0.32304465770721436,0.0,1,1
419334,0.5,0.5,0.5,0,0
415601,0.5,0.5,0.5,0,0
441928,0.9996669292449951,0.9820036292076111,1.0,2,1
1105744,0.9996684789657593,0.9996684789657593,1.0,1,1
442969,0.997848391532898,0.9885320663452148,1.0,2,1
1023835,0.5,0.5,0.5,0,0
1666022,0.9925476908683777,0.9925476908683777,1.0,1,1
1640679,0.990104615688324,0.9724043011665344,1.0,2,1
39179,0.5,0.5,0.5,0,0
299059,0.8881248831748962,0.8881248831748962,1.0,1,1
195074,0.5,0.5,0.5,0,0
934488,0.5,0.5,0.5,0,0
244184,0.5,0.5,0.5,0,0
1102894,0.5,0.5,0.5,0,0
359961,0.5,0.5,0.5,0,0
275566,0.9355114102363586,0.9355114102363586,1.0,1,1
1654953,0.9999483823776245,0.7389106750488281,1.0,2,1
307135,0.5,0.5,0.5,0,0
482068,0.9999750852584839,0.9999750852584839,1.0,1,1
988817,0.5,0.5,0.5,0,0
344474,0.5,0.5,0.5,0,0
1258845,0.999645471572876,0.9307347536087036,1.0,2,1
1445985,0.019563626497983932,0.019563626497983932,0.0,1,1
242718,0.5,0.5,0.5,0,0
1528375,0.9999922513961792,0.9999922513961792,1.0,1,1
1603525,0.5,0.5,0.5,0,0
290726,0.8875667452812195,0.8875667452812195,1.0,1,1
93954,0.5,0.5,0.5,0,0
849929,0.9999130964279175,0.9696893692016602,1.0,2,1
1260452,0.5,0.5,0.5,0,0
935774,0.5,0.5,0.5,0,0
1530838,0.5,0.5,0.5,0,0
439840,0.5,0.5,0.5,0,0
1458818,0.5,0.5,0.5,0,0
482296,0.12469008564949036,0.12469008564949036,0.0,1,1
632117,0.9998971223831177,0.9998971223831177,1.0,1,1
321704,0.9388617873191833,0.9388617873191833,1.0,1,1
724367,0.8037486672401428,0.8037486672401428,1.0,1,1
230592,0.9928473830223083,0.9928473830223083,1.0,1,1
1247775,0.8827791213989258,0.6348601579666138,1.0,2,1
580013,0.5,0.5,0.5,0,0
266214,0.9958853125572205,0.9958853125572205,1.0,1,1
794612,0.5,0.5,0.5,0,0
1176081,0.8128006458282471,0.8128006458282471,1.0,1,1
407417,0.5,0.5,0.5,0,0
439296,0.9474647045135498,0.9474647045135498,1.0,1,1
728236,0.5,0.5,0.5,0,0
854226,0.9994179010391235,0.9994179010391235,1.0,1,1
83564,0.819664478302002,0.819664478302002,1.0,1,1
1193769,0.9621073007583618,0.9621073007583618,1.0,1,1
950521,0.5,0.5,0.5,0,0
1199712,0.5,0.5,0.5,0,0
1071012,0.5,0.5,0.5,0,0
731802,0.5,0.5,0.5,0,0
995309,0.5,0.5,0.5,0,0
282582,0.9996055364608765,0.9803361296653748,1.0,2,1
203562,0.5,0.5,0.5,0,0
498194,0.5,0.5,0.5,0,0
482068,0.9999750852584839,0.9999750852584839,1.0,1,1
419698,0.6880915760993958,0.6880915760993958,1.0,1,1
1166150,0.40247371792793274,0.3573397099971771,0.0,2,1
1130107,0.5,0.5,0.5,0,0
327238,0.5,0.5,0.5,0,0
1538766,0.9994670152664185,0.9989939332008362,1.0,2,1
1138823,0.5,0.5,0.5,0,0
380011,0.5,0.5,0.5,0,0
246752,0.5,0.5,0.5,0,0
1208985,0.8421860933303833,0.8421860933303833,1.0,1,1
1281357,0.9971776008605957,0.9971776008605957,1.0,1,1
1500251,0.5,0.5,0.5,0,0
713141,0.5,0.5,0.5,0,0
989084,0.5,0.5,0.5,0,0
153137,0.9996680021286011,0.9751899242401123,1.0,3,1
804012,0.9992339611053467,0.9992339611053467,1.0,1,1
220144,0.980993390083313,0.6172308325767517,1.0,2,1
338117,0.5,0.5,0.5,0,0
262161,0.5,0.5,0.5,0,0
116983,0.3698936998844147,0.3698936998844147,0.0,1,1
483679,0.9999631643295288,0.6486945748329163,1.0,2,1
759038,0.9994795322418213,0.9965264201164246,1.0,2,1
1018091,0.9685898423194885,0.9685898423194885,1.0,1,1
178584,0.5,0.5,0.5,0,0
925369,0.9993730783462524,0.9959923624992371,1.0,2,1
116983,0.3698936998844147,0.3698936998844147,0.0,1,1
115924,0.5,0.5,0.5,0,0
1100429,0.9815366864204407,0.9815366864204407,1.0,1,1
367663,0.9999902248382568,0.9999902248382568,1.0,1,1
567081,0.8726546764373779,0.8726546764373779,1.0,1,1
1230809,0.9983874559402466,0.9983874559402466,1.0,1,1
1595446,0.9998806715011597,0.9998806715011597,1.0,1,1
1101675,0.9958509206771851,0.8434494137763977,1.0,2,1
683048,0.9592525362968445,0.9592525362968445,1.0,1,1
569683,0.5,0.5,0.5,0,0
1275106,0.5,0.5,0.5,0,0
45382,0.99997478723526,0.9999512434005737,1.0,2,1
1002662,0.9956705570220947,0.9956705570220947,1.0,1,1
290352,0.5,0.5,0.5,0,0
1081340,0.9478546977043152,0.9478546977043152,1.0,1,1
343504,0.8164817094802856,0.8164817094802856,1.0,1,1
203562,0.5,0.5,0.5,0,0
1649275,0.5,0.5,0.5,0,0
257166,0.9437860250473022,0.9437860250473022,1.0,1,1
45382,0.99997478723526,0.9999512434005737,1.0,2,1
157771,0.7294264435768127,0.7294264435768127,1.0,1,1
341989,0.5,0.5,0.5,0,0
1545867,0.9794256091117859,0.9794256091117859,1.0,1,1
388476,0.9999191164970398,0.99937504529953,1.0,2,1
781423,0.9999976754188538,0.9993913173675537,1.0,2,1
97971,0.9996391534805298,0.9711706638336182,1.0,2,1
1120780,0.9671819806098938,0.9671819806098938,1.0,1,1
838477,0.9735629558563232,0.9735629558563232,1.0,1,1
1044591,0.5,0.5,0.5,0,0
246957,0.5,0.5,0.5,0,0
1539546,0.5,0.5,0.5,0,0
1577923,0.5,0.5,0.5,0,0
81260,0.5,0.5,0.5,0,0
92735,0.5,0.5,0.5,0,0
898611,0.8571317791938782,0.8571317791938782,1.0,1,1
545971,0.9997743964195251,0.9997743964195251,1.0,1,1
195560,0.9923518300056458,0.9923518300056458,1.0,1,1
437830,0.5,0.5,0.5,0,0
159064,0.5,0.5,0.5,0,0
989605,0.5,0.5,0.5,0,0
1063393,0.9999310970306396,0.9999310970306396,1.0,1,1
178744,0.9999803304672241,0.6188357472419739,1.0,2,1
392946,0.992673397064209,0.7242669463157654,1.0,2,1
992532,0.5,0.5,0.5,0,0
626633,0.5,0.5,0.5,0,0
236546,0.5,0.5,0.5,0,0
600962,0.9998853802680969,0.9997591376304626,1.0,2,1
1641841,0.999616265296936,0.999616265296936,1.0,1,1
442080,0.5,0.5,0.5,0,0
534104,0.6289106011390686,0.6289106011390686,1.0,1,1
688552,0.5,0.5,0.5,0,0
1494832,0.9835585951805115,0.9835585951805115,1.0,1,1
1036334,0.5,0.5,0.5,0,0
295092,0.9999971389770508,0.9999971389770508,1.0,1,1
102288,0.5,0.5,0.5,0,0
424332,0.5,0.5,0.5,0,0
858820,0.5,0.5,0.5,0,0
1058037,0.5,0.5,0.5,0,0
1057021,0.5,0.5,0.5,0,0
274915,0.5,0.5,0.5,0,0
364415,0.9945451021194458,0.9945451021194458,1.0,1,1
1178259,0.5,0.5,0.5,0,0
625751,0.9999028444290161,0.9999028444290161,1.0,1,1
244016,0.5,0.5,0.5,0,0
1482012,0.9999923706054688,0.9999923706054688,1.0,1,1
43583,0.5536792278289795,0.5536792278289795,1.0,1,1
335343,0.5,0.5,0.5,0,0
112857,0.8768411874771118,0.8768411874771118,1.0,1,1
1165875,0.5,0.5,0.5,0,0
950560,0.5,0.5,0.5,0,0
509686,0.5,0.5,0.5,0,0
1042577,0.5,0.5,0.5,0,0
192776,0.4691304862499237,0.4691304862499237,0.0,1,1
1575181,0.9962890148162842,0.9962890148162842,1.0,1,1
164111,0.5,0.5,0.5,0,0
357524,0.5,0.5,0.5,0,0
350731,0.6998140215873718,0.6998140215873718,1.0,1,1
244839,0.5,0.5,0.5,0,0
163243,0.99783855676651,0.99783855676651,1.0,1,1
1193335,0.5,0.5,0.5,0,0
433884,0.5,0.5,0.5,0,0
424619,0.9974290728569031,0.9974290728569031,1.0,1,1
1254613,0.5,0.5,0.5,0,0
542965,0.9971612691879272,0.9576025605201721,1.0,3,1
1166679,0.5,0.5,0.5,0,0
377784,0.9698261022567749,0.9698261022567749,1.0,1,1
1072902,0.5,0.5,0.5,0,0
977157,0.8732588291168213,0.8732588291168213,1.0,1,1
42034,0.9879716038703918,0.9879716038703918,1.0,1,1
58602,0.5,0.5,0.5,0,0
160452,0.5,0.5,0.5,0,0
360666,0.5,0.5,0.5,0,0
124249,0.996260404586792,0.8897219300270081,1.0,2,1
137155,0.999961256980896,0.8449915647506714,1.0,3,1
